💞央视💞,#genre#
CCTV-7国防军事,http://goo.bkpcp.top/mg/cctv7
CCTV-8电视剧,http://goo.bkpcp.top/mg/cctv8
CCTV-9纪录,http://goo.bkpcp.top/mg/cctv9
CCTV-10科教,http://goo.bkpcp.top/mg/cctv10
CCTV-11戏曲,http://goo.bkpcp.top/mg/cctv11
CCTV-12社会与法,http://goo.bkpcp.top/mg/cctv12
CCTV-13新闻,http://goo.bkpcp.top/mg/cctv13
CCTV-14少儿,http://goo.bkpcp.top/mg/cctv14
CCTV-15音乐,http://goo.bkpcp.top/mg/cctv15
CCTV-16奥林匹克,http://goo.bkpcp.top/mg/cctv16
CCTV-17农业农村,http://goo.bkpcp.top/mg/cctv17
//咪咕③
CCTV-1综合,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=1
CCTV-2财经,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=2
CCTV-3综艺,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=3
CCTV-4中文国际,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=4
CCTV-4中文国际美洲,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=5
CCTV-4中文国际欧洲,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=6
CCTV-5体育,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=7
CCTV-5⁺体育赛事,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=8
CCTV-6电影,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=9
CCTV-7国防军事,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=10
CCTV-8电视剧,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=11
CCTV-9纪录,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=12
CCTV-10科教,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=13
CCTV-11戏曲,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=14
CCTV-12社会与法,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=15
CCTV-13新闻,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=16
CCTV-14少儿,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=17
CCTV-15音乐,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=18
CCTV-17农业农村,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=19
CCTV-发现之旅,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=20
CCTV-老故事,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=21
CCTV-中学生,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=22
CGTN-新闻,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=23
CGTN-纪录,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=24
CGTN-西班牙语,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=25
CGTN-法语,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=26
CGTN-阿拉伯语,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=27
CGTN-俄语,http://iptv.diyp.site/公众号【DIYP】.php?key=guoneiback&id=28
//咪咕④
//重庆有线
//河南
CCTV-1综合,http://39.164.174.139:5000/nl.m3u8?id=CCTV-1HD
CCTV-2财经,http://39.164.174.139:5000/nl.m3u8?id=CCTV-2HD
CCTV-3综艺,http://39.164.174.139:5000/nl.m3u8?id=CCTV-3
CCTV-4中文国际,http://39.164.174.139:5000/nl.m3u8?id=CCTV-4HD
CCTV-5体育,http://39.164.174.139:5000/nl.m3u8?id=CCTV-5HD
CCTV-5⁺体育赛事,http://39.164.174.139:5000/nl.m3u8?id=CCTV-5PHD
CCTV-6电影,http://39.164.174.139:5000/nl.m3u8?id=CCTV-6HD
CCTV-7国防军事,http://39.164.174.139:5000/nl.m3u8?id=CCTV-7HD
CCTV-8电视剧,http://39.164.174.139:5000/nl.m3u8?id=CCTV-8
CCTV-9纪录,http://39.164.174.139:5000/nl.m3u8?id=CCTV-9HD
CCTV-10科教,http://39.164.174.139:5000/nl.m3u8?id=CCTV-10HD
CCTV-11戏曲,http://39.164.174.139:5000/nl.m3u8?id=CCTV-11
CCTV-12社会与法,http://39.164.174.139:5000/nl.m3u8?id=CCTV-12HD
CCTV-13新闻,http://39.164.174.139:5000/nl.m3u8?id=CCTV-13
CCTV-14少儿,http://39.164.174.139:5000/nl.m3u8?id=CCTV-14
CCTV-15音乐,http://39.164.174.139:5000/nl.m3u8?id=CCTV-15
CCTV-17农业农村,http://39.164.174.139:5000/nl.m3u8?id=CCTV-17HD
CCTV-中国天气,http://39.164.174.139:5000/nl.m3u8?id=CHN-TQ
CETV-中国教育1,http://39.164.174.139:5000/nl.m3u8?id=CETV-1HD
CCTV-1综合,http://39.164.223.174:7799/tsfile/live/0001_1.m3u8
CCTV-2财经,http://39.164.223.174:7799/tsfile/live/0002_1.m3u8
CCTV-3综艺,http://39.164.223.174:7799/tsfile/live/0003_1.m3u8
CCTV-4中文国际,http://39.164.223.174:7799/tsfile/live/0004_1.m3u8
CCTV-5体育,http://39.164.223.174:7799/tsfile/live/0016_1.m3u8
CCTV-6电影,http://39.164.223.174:7799/tsfile/live/0006_1.m3u8
CCTV-7国防军事,http://39.164.223.174:7799/tsfile/live/0007_1.m3u8
CCTV-8电视剧,http://39.164.223.174:7799/tsfile/live/0008_1.m3u8
CCTV-9纪录,http://39.164.223.174:7799/tsfile/live/0009_1.m3u8
CCTV-10科教,http://39.164.223.174:7799/tsfile/live/0010_1.m3u8
CCTV-11戏曲,http://39.164.223.174:7799/tsfile/live/0011_1.m3u8
CCTV-12社会与法,http://39.164.223.174:7799/tsfile/live/0012_1.m3u8
CCTV-13新闻,http://39.164.223.174:7799/tsfile/live/0013_1.m3u8
CCTV-14少儿,http://39.164.223.174:7799/tsfile/live/0014_1.m3u8
CCTV-15音乐,http://39.164.223.174:7799/tsfile/live/0015_1.m3u8
CCTV-17农业农村,http://39.164.223.174:7799/tsfile/live/1038_1.m3u8
CCTV-5⁺体育赛事,http://39.164.223.174:7799/tsfile/live/0016_5.m3u8
CETV-中国教育1,http://39.164.223.174:7799/tsfile/live/0018_3.m3u8
//山西太原
//浙江
CCTV-1综合,http://39.170.52.236:808/hls/1/index.m3u8
CCTV-2财经,http://39.170.52.236:808/hls/2/index.m3u8
CCTV-3综艺,http://39.170.52.236:808/hls/3/index.m3u8
CCTV-4中文国际,http://39.170.52.236:808/hls/4/index.m3u8
CCTV-5体育,http://39.170.52.236:808/hls/5/index.m3u8
CCTV-6电影,http://39.170.52.236:808/hls/6/index.m3u8
CCTV-7国防军事,http://39.170.52.236:808/hls/7/index.m3u8
CCTV-8电视剧,http://39.170.52.236:808/hls/8/index.m3u8
CCTV-9纪录,http://39.170.52.236:808/hls/9/index.m3u8
CCTV-10科教,http://39.170.52.236:808/hls/10/index.m3u8
CCTV-11戏曲,http://39.170.52.236:808/hls/11/index.m3u8
CCTV-12社会与法,http://39.170.52.236:808/hls/12/index.m3u8
CCTV-13新闻,http://39.170.52.236:808/hls/13/index.m3u8
CCTV-14少儿,http://39.170.52.236:808/hls/14/index.m3u8
CCTV-15音乐,http://39.170.52.236:808/hls/15/index.m3u8
CCTV-16奥林匹克,http://39.170.52.236:808/hls/16/index.m3u8
CCTV-17农业农村,http://39.170.52.236:808/hls/17/index.m3u8
CETV-中国教育1,http://39.170.52.236:808/hls/62/index.m3u8
CETV-中国教育2,http://39.170.52.236:808/hls/63/index.m3u8
//江西电信
//江苏电信
CCTV-1综合,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
CCTV-2财经,http://221.226.51.220:50081/newlive/live/hls/2/live.m3u8
CCTV-3综艺,http://221.226.51.220:50081/newlive/live/hls/3/live.m3u8
CCTV-4中文国际,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8
CCTV-5体育,http://221.226.51.220:50081/newlive/live/hls/5/live.m3u8
CCTV-6电影,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8
CCTV-7国防军事,http://221.226.51.220:50081/newlive/live/hls/7/live.m3u8
CCTV-8电视剧,http://221.226.51.220:50081/newlive/live/hls/8/live.m3u8
CCTV-8电视剧,http://221.226.51.220:50081/newlive/live/hls/9/live.m3u8
CCTV-10科教,http://221.226.51.220:50081/newlive/live/hls/10/live.m3u8
CCTV-11戏曲,http://221.226.51.220:50081/newlive/live/hls/11/live.m3u8
CCTV-12社会与法,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8
CCTV-13新闻,http://221.226.51.220:50081/newlive/live/hls/13/live.m3u8
CCTV-14少儿,http://221.226.51.220:50081/newlive/live/hls/14/live.m3u8
CCTV-15音乐,http://221.226.51.220:50081/newlive/live/hls/15/live.m3u8
//吉林电信
//北方广电
CCTV-1综合,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1综合,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1综合,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1综合,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2财经,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3综艺,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4中文国际,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5体育,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-5⁺体育赛事,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-6电影,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7国防军事,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8电视剧,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9纪录,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10科教,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11戏曲,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12社会与法,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13新闻,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14少儿,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17农业农村,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV-1综合,http://bt.fjl626.top:6886/bfgd.php?id=201
CCTV-1综合,http://bt.fjl626.top:6886/bfgd.php?id=484
CCTV-1综合,http://bt.fjl626.top:6886/bfgd.php?id=488
CCTV-1综合,http://bt.fjl626.top:6886/bfgd.php?id=489
CCTV-2财经,http://bt.fjl626.top:6886/bfgd.php?id=061
CCTV-3综艺,http://bt.fjl626.top:6886/bfgd.php?id=062
CCTV-4中文国际,http://bt.fjl626.top:6886/bfgd.php?id=063
CCTV-5体育,http://bt.fjl626.top:6886/bfgd.php?id=064
CCTV-5⁺体育赛事,http://bt.fjl626.top:6886/bfgd.php?id=246
CCTV-6电影,http://bt.fjl626.top:6886/bfgd.php?id=065
CCTV-7国防军事,http://bt.fjl626.top:6886/bfgd.php?id=127
CCTV-8电视剧,http://bt.fjl626.top:6886/bfgd.php?id=066
CCTV-9纪录,http://bt.fjl626.top:6886/bfgd.php?id=128
CCTV-10科教,http://bt.fjl626.top:6886/bfgd.php?id=129
CCTV-11戏曲,http://bt.fjl626.top:6886/bfgd.php?id=130
CCTV-12社会与法,http://bt.fjl626.top:6886/bfgd.php?id=131
CCTV-13新闻,http://bt.fjl626.top:6886/bfgd.php?id=067
CCTV-14少儿,http://bt.fjl626.top:6886/bfgd.php?id=132
CCTV-15音乐,http://bt.fjl626.top:6886/bfgd.php?id=133
CCTV-17农业农村,http://bt.fjl626.top:6886/bfgd.php?id=204
CETV-中国教育1,http://bt.fjl626.top:6886/bfgd.php?id=135
CCTV-发现之旅,http://bt.fjl626.top:6886/bfgd.php?id=151
CCTV-老故事,http://bt.fjl626.top:6886/bfgd.php?id=166
CCTV-世界地理,http://bt.fjl626.top:6886/bfgd.php?id=177
CCTV-女性时尚,http://bt.fjl626.top:6886/bfgd.php?id=176
CCTV-电视指南,http://bt.fjl626.top:6886/bfgd.php?id=164
CCTV-中国天气,http://bt.fjl626.top:6886/bfgd.php?id=160
CGTN-新闻,http://bt.fjl626.top:6886/bfgd.php?id=305
CGTN-俄语,http://bt.fjl626.top:6886/bfgd.php?id=309
CGTN-法语,http://bt.fjl626.top:6886/bfgd.php?id=307
CGTN-西班牙语,http://bt.fjl626.top:6886/bfgd.php?id=306
CGTN-阿拉伯语,http://bt.fjl626.top:6886/bfgd.php?id=308
//黑龙江移动
CCTV-1综合,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8$移动
CCTV-1综合,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV-2财经,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV-3综艺,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8
CCTV-4中文国际,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CCTV-5体育,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5⁺体育赛事,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV-6电影,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8
CCTV-7国防军事,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8
CCTV-8电视剧,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8
CCTV-9纪录,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV-10科教,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8
CCTV-10科教,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8
CCTV-11戏曲,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8
CCTV-11戏曲,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8
CCTV-12社会与法,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV-13新闻,http://39.134.67.108/PLTV/88888888/224/3221226125/1.m3u8
CCTV-13新闻,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV-14少儿,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV-15音乐,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV-16奥林匹克,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV-17农业农村,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CETV-中国教育1,http://39.134.67.108/PLTV/88888888/224/3221225563/1.m3u8
CETV-中国教育4,http://39.134.67.108/PLTV/88888888/224/3221225750/1.m3u8
CGTN-新闻,http://39.134.67.108/PLTV/88888888/224/3221225510/1.m3u8
CGTN-纪录,http://39.134.67.108/PLTV/88888888/224/3221225509/1.m3u8
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4中文国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5⁺体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7国防军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-10科教,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12社会与法,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16奥林匹克,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17农业农村,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
//肥羊高码
//yaptp
//ysp.js
//ITVjs
//easy-itv
//doube-itv
//公众号睡眼迷离的猫

💘林梦💘,#genre#
美国队长4,https://cdn7.ryplay7.com/20250217/10692_fbe18652/index.m3u8
哪吒之魔童闹海,https://1080p.huyall.com/play/QeZ2EwQe/index.m3u8
哪吒之魔童闹海,http://v.cdnlz3.com/20250130/32951_7aff9de8/index.m3u8
重温经典,http://1.82.234.101:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cwjdHD/__op/default/__f/index.m3u8
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://39.164.174.139:5000/nl.m3u8?id=CWJD
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
重温经典,http://mtw.so/5NPX0U
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
星空卫视,https://ali.hlspull.yximgs.com/live/diyp_xingkong.flv
星空卫视,http://119.32.12.32:2901/udp/224.1.100.13:11111
星空卫视,http://182.138.87.72:9999/udp/239.93.1.10:2193
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
爱奇艺,http://cdn12.jdshipin.com/smt3.2.1.php?id=Qiyi

CHC影迷电影,http://bt.fjl626.top:35455/migu/952383261.m3u8?migutoken=0830219cd8d8d5d5e40de876eb902f04d5a418de7bcba2b3c975ffc4df235d2f83ea8c884745e0f32e02580af6359c5b207b2a07138b2915e08db1d9023382469102172d839358c50ecef18f89
CHC动作电影,http://bt.fjl626.top:35455/migu/644368714.m3u8?migutoken=9ba30007755f3b79544556ba21a51d8503ef34fd5df9ea55eb7296df1cd0548f956bbbf7030b96ac5049b8094c82c948b96963d9890a48e234e9c6f2674efaad43e7577f1aaa96de8c813bba5d
CHC家庭影院,http://bt.fjl626.top:35455/migu/644368373.m3u8?migutoken=7b420f956dcc1f7c181476115fa6c21c6f4332ca8acb8eedc87b867fa0b123c8fcd3b2c77c0291da8c08d00af995e521ab259e46dfcbc90158a8b57ffcfa6cbfe6da3c5be35325f8e2b04b5b72
CHC家庭影院,http://107.174.52.32/itv.php?id=CHC家庭影院
CHC影迷电影,http://107.174.52.32/itv.php?id=CHC影迷电影
CHC动作电影,http://107.174.52.32/itv.php?id=CHC动作电影
CHC动作电影,http://39.164.174.139:5000/nl.m3u8?id=CHCDZDYHD
CHC家庭影院,http://39.164.174.139:5000/nl.m3u8?id=CHCJTYYHD
CHC影迷电影,http://39.164.174.139:5000/nl.m3u8?id=CHCYMDYHD
CHC影迷电影,http://nas.809899.xyz:9901/ch_27/index.m3u8?t=5rpxao1g
CHC动作电影,http://nas.809899.xyz:9901/ch_28/index.m3u8?t=arm9x5t9
CHC家庭影院,http://nas.809899.xyz:9901/ch_29/index.m3u8?t=6b8zo9js
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt
CHC影迷电影,http://eastscreen.tv/ooooo.php?id=chchd

1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a#http://xxwx.yoesun.com/1905dy.php?id=1905a
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905b#http://xxwx.yoesun.com/1905dy.php?id=1905b

amc电影台,http://nas.hxfkof.top:3008/litv.m3u8?id=4gtv-4gtv017
影迷数位电影台,http://nas.hxfkof.top:3008/litv.m3u8?id=4gtv-4gtv011
龙华电影,http://nas.hxfkof.top:3008/litv.m3u8?id=litv-longturn03
龙华洋片,http://nas.hxfkof.top:3008/litv.m3u8?id=litv-longturn02
靖天电影台,http://nas.hxfkof.top:3008/litv.m3u8?id=4gtv-4gtv061
纬来电影台,http://nas.hxfkof.top:3005/api?id=videolandmovie
美亚电影,http://nas.hxfkof.top:3005/api?id=meiyamovie_twn

东森电影,http://nas.hxfkof.top:3005/api?id=ettvmovie
东森电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvmovie/playlist.m3u8
东森电影,https://ali.hlspull.yximgs.com/live/11q2w3e4r5t6y7u8ik9ol0p1qaz2wsx3edc4rfv5tgb6yhn7ujm8ik9ol0p1qaz2wsx3ed.flv
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MECE7715898977158989&ct=19234&tsum=a663a2e65f2d50fefd2d6b096f9e3f02

POP C,http://go1.bkpcp.top/tl/popc
Now爆谷台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=12
Now爆谷台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=9
Now星影爆谷台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=11
Now星影爆谷台,http://iptv.diyp.site/公众号【DIYP】.php?key=gat1&id=10

好莱坞电影台,http://108.181.20.197/livehttpplay?channel_id=20062#http://50.7.234.10:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f

纬来电影,http://108.181.20.197/livehttpplay?channel_id=20199
美亚电影台,http://108.181.20.197/livehttpplay?channel_id=20197
龙祥时代电影,http://108.181.20.197/livehttpplay?channel_id=20114
FGM电影,http://108.181.20.197/livehttpplay?channel_id=10123
天映经典,http://108.181.20.197/livehttpplay?channel_id=20063

天映频道,http://cdn12.jdshipin.com/smt3.2.1.php?id=Celestial
天映经典,http://cdn12.jdshipin.com/smt3.2.1.php?id=Celestial2
爱奇艺,http://cdn12.jdshipin.com/smt3.2.1.php?id=Qiyi
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
POP C,http://aktv_stream1.m16tv.cfd/stream/aktv/popc/AKTV.m3u8
POP C,http://go1.bkpcp.top/tl/popc
POP C,https://bxtv.587788.xyz/stream/bxtv/popc/master.m3u8?u=xiaojia&p=edae81555a120d107ce989b744c762c7031a03490a7cb78b3613ab6d7b947ceb
美亚电影,http://nas.hxfkof.top:3005/api?id=meiyamovie_twn
美亚电影台,http://go1.bkpcp.top/tl/null-5
龙祥电影,http://ali.hlspull.yximgs.com/live/_doubebly_doube_ofiii_1_0_7_welcome_to_join_us_for_more_informations_tg_channel_https_t_me_doubebly001_longhua_dianying.flv
龙祥电影,http://ali.hlspull.yximgs.com/live/huanqiuhktvmqloehqbqqqpvboyjetqewsqhthqyuqfqwetyqqqhflxsq.flv
龙华电影,http://hk.666230.xyz/Smartv.php?id=xingwei_movie
美亚电影台,,http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
龙华电影,https://haoyunlai.serv00.net/Smartv-1.php?id=xingwei_movie#https://haoyunlai.serv00.net/Smartv-1.php?id=lungxiangtime_twn
美亚电影台,https://haoyunlai.serv00.net/Smartv-1.php?id=meiyamovie_twn
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestialindo
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial
天映经典,https://haoyunlai.serv00.net/Smartv-1.php?id=Celestial2
星光经典,https://ali.hlspull.yximgs.com/live/1355046088.flv
星光综合,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
星光影迷,https://ali.hlspull.yximgs.com/live/11077536.flv
好人影视,https://ali.hlspull.yximgs.com/live/1234566.flv
经典电影,http://ali.hlspull.yximgs.com/live/asdfg978707232.flv
经典乡村,http://ali.hlspull.yximgs.com/live/asdfg863678266.flv
经典港剧,http://124.248.69.76:26781/douyu/9548850
经典武侠,http://124.248.69.76:26781/douyu/338759
经典频道,http://ali.hlspull.yximgs.com/live/asdfg6699388.flv
经典功夫,http://ali.hlspull.yximgs.com/live/asdfg99338.flv
经典都市,http://ali.hlspull.yximgs.com/live/asdfg32619.flv 
经典综艺,http://ali.hlspull.yximgs.com/live/asdfg171759930.flv
经典少儿,http://ali.hlspull.yximgs.com/live/asdfg315962975.flv
经典港片,http://ali.hlspull.yximgs.com/live/asdfg6899366.flv

💝河北💝,#genre#
//河北联通
河北卫视,http://101.23.150.109:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北农民,http://101.23.150.109:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河北经济生活,http://101.23.150.109:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
河北都市,http://101.23.150.109:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
河北影视剧,http://101.23.150.109:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河北少儿科教,http://101.23.150.109:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河北文旅公共,http://101.23.150.109:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
//公众号好享生活小助手
河北卫视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbws
河北经济生活,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=jjsh
河北农民,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=nmpd
河北都市,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbds
河北影视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbys
